Wavelength (um),Transmittance
12.5190380762,0.1043885867357067
12.5310621242,0.11589841665362405
12.5430861723,0.12811231821792665
12.5551102204,0.1410229686577916
12.5671342685,0.1546175158831124
12.5791583166,0.16887731345435475
12.5911823647,0.1837777321269014
12.6032064128,0.19928806033450058
12.6152304609,0.21537150441013148
12.627254509,0.23198529726666783
12.6392785571,0.24908092136934687
12.6513026052,0.26660450171579897
12.6633266533,0.28450680256747257
12.6753507014,0.3027161857284693
12.6873747495,0.3211656692493926
12.6993987976,0.3397852876621505
12.7114228457,0.3585029179610132
12.7234468938,0.3772451576915252
12.7354709419,0.3959382333276927
12.74749499,0.4145089158732147
12.7595190381,0.43288542034887467
12.7715430862,0.4509982665706551
12.7835671343,0.4687810803469489
12.7955911824,0.4861713167122482
12.8076152305,0.5031108901674725
12.8196392786,0.5195438830100139
12.8316633267,0.5354240815815027
12.8436873747,0.5507106549367629
12.8557114228,0.5653675116508063
12.8677354709,0.5793645168142292
12.879759519,0.5926774617057713
12.8917835671,0.6052879395259334
12.9038076152,0.6171831385744347
12.9158316633,0.628355565412273
12.9278557114,0.6388027111877355
12.9398797595,0.6485266742653896
12.9519038076,0.6575337519217793
12.9639278557,0.6658340130001695
12.9759519038,0.6734408623482604
12.9879759519,0.6803710693055304
13.0,0.6866432824570927
